category,categoryLabel,source,line,text
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,4814,Le rayon de la mort a une chance de tirer un second rayon.
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,4818,Rayo mortal tiene una probabilidad de disparar un segundo rayo.
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,5196,Killed By
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,5646,Skips 10 Waves at a time for the first {0} Waves (capped at your Highest Wave). Bosses spawn every Wave and no Coins are granted during Intro Sprint
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,5650,votre record. Un boss appara
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,5655,alta. Viene generato un boss a ogni ondata e non si ottengono gettoni durante l'Inizio velocizzato
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,5659,chsten Welle. Ein Boss spawnt bei jeder Welle und es werden keine M
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,6011,Orbs Boss Hit
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,6012,ts des orbes (boss)
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,6013,Sfere contro i boss
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,6014,Orb-Bosstreffer
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,6017,Package After Boss
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,6019,s un boss
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,6020,Pacchetto dopo i boss
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,6021,Paket nach Boss
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,6045,Orbs will be able to hit bosses by a percentage of boss health
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,6046,Les orbes toucheront les boss et leur infligeront un pourcentage de leurs PV.
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,6047,Le sfere saranno in grado di colpire i boss per una percentuale della salute del boss
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,6049,nnen Bosse mit einem Prozentsatz des Boss-Lebens treffenM
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,6054,"After a boss wave, a recovery package is guaranteed to spawn<"
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,6055,"s une vague avec un boss, un pack de soins appara"
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,6057,"Dopo un'ondata boss,"
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,6059,Nach einer Bosswelle spawnt garantiert ein Erholungspaket
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,6084,Increase the good effect of all trade-off perks. (Doesn't improve ranged enemy distance)h
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,6097,Unlock Package After Boss
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,6099,s un boss
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,6100,Sblocca pacchetto dopo i boss
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,6101,Paket nach Boss freischalten%
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,6455,Kill {0} bosses outside of tower range
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,6456,Tuer {0} boss hors de port
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,6458,Uccidi {0} boss al di fuori del raggio della Torre
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,6459,te {0} Bosse au
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,6478,Kill {0} fast enemies
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,6490,Kill {0} ranged enemies
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,6500,Kill {0} bosses
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,6501,Tuer {0} boss
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,6502,Uccidi {0} boss
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,6503,te {0} Bosse
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,6696,Kill {0} enemies with Death Ray
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,6697,Tuer {0} ennemi(s) avec le rayon de la mort
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,6700,Mata a {0} enemigos con Rayo mortal.%
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,6706,Hit a boss with an energy net {0} times
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,6707,Toucher {0} fois un boss avec un filet d'
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,6709,Colpisci un boss con rete energetica per {0} volte
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,6710,Triff einen Boss {0}-mal mit einem Energienetz
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,6900,Stun enemies. Applies Slow for {0} after the Stun ends. 50% effective vs Bosses and Elites.
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,6905,contre les boss et les
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,6912,Stordisce i nemici. Applica Rallentamento per {0} al termine dello stordimento. Efficacia del 50% contro Boss ed Elite.
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,6916,r {0}. 50 % effektiv gegen Bosse und Elitegegner.
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,7599,You need the Death Ray card to research thisF
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,7600,Il vous faut la carte Rayon de la mort pour effectuer cette recherche.
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,7603,Necesitas la carta Rayo mortal para investigar esto.8
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,7722,Fast Enemy Health
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,7730,Fast Enemy Attack
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,7738,Fast Enemy Speed
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,7747,Tank Enemy Health
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,7753,Tank Enemy Attack
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,7759,Ranged Enemy Health
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,7765,Ranged Enemy Attack
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,7771,Boss Health
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,7772,PV des boss
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,7773,Salute boss
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,7774,Boss-Leben
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,7777,Boss Attack
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,7778,Attaque des boss
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,7779,Attacco boss
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,7780,Boss-Angriff
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,7783,Protector Health
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,7788,Salud del protector
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,7790,Protector Radius
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,7795,Radio del protector
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,7900,Decrease Fast Enemy Health
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,7908,Decrease Fast Enemy Attack
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,7916,Decrease Fast Enemy Speed
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,7925,Decrease Tank Enemy Health
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,7931,Decrease Tank Enemy Attack
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,7937,Decrease Ranged Enemy Health
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,7943,Decrease Ranged Enemy Attack
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,7949,Decrease Boss Health
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,7950,Diminue les PV des boss.
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,7951,Diminuisci la salute del boss
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,7952,Verringert die Boss-Leben
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,7955,Decrease Boss Attack
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,7956,Diminue l'attaque des boss.
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,7957,Diminuisci l'attacco del boss
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,7958,Verringert den Boss-Angriff
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,7961,Decrease Protector Health
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,7966,Reduce la salud del protector.
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,7968,Decrease Protector Radius
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,7973,Reduce el ataque del protector.
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,7976,Protector
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,7981,Protector
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,8107,Protector Damage Reduction
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,8115,o de protector
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,8118,Decrease Protector Damage Reduction
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,8127,o de protector
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,8310,Clown effrayant
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,8980,Death Ray Damage
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,8981,ts du rayon de la mort
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,8984,o de Rayo mortal
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,9130,Destroyed by Death Ray
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,9131,s par le rayon de la mort
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,9134,Destruidos por Rayo mortal
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,9385,Kill {0} tank enemies
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,9707,Death Ray Resistance
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,9708,sistance au rayon de la mort
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,9711,Resistencia a Rayo mortal
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,9715,"Instead of destroying enemies, death ray deals {0} enemy health as damage"
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,9717,"truire les ennemis, le rayon de la mort inflige {0} PV sous forme de d"
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,9723,"En lugar de destruir enemigos, Rayo mortal inflige un {0} de la salud del enemigo como da"
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,9771,Enemies move {0} faster
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,9856,"Besides bosses, only {0} enemies spawn"
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,9857,Seuls des ennemis de type {0} apparaissent en plus des boss.)
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,9858,"A parte i boss, compaiono solo {0} nemici"
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,9859,Neben Bossen spawnen nur {0} Gegner
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,9939,More Bosses
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,9940,Boss
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,9942,boss
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,9943,Mehr Bosse
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,9947,Bosses spawn every {0} waves instead of 10
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,9948,Les boss apparaissent toutes les {0} vagues au lieu de 10.
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,9949,I boss appaiono ogni {0} ondate invece di 10+
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,9950,Bosse spawnen statt alle 10 alle {0} Wellen
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,11035,Al golpear con Rayo en cadena: {0}% de probabilidad de infligir {1}% de da
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,11319,Boss Damage
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,11320,ts au boss
enemy_catalogue,"Enemy catalogue, death causes, and threat explanations",assets,11321,Danno boss
